2013-06-30 09:30:54^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+09%3A30%3A42&partner_id=top-sdk-php-20120816&sign=FE55FB2E7847A3A31DBDC8392E0A343D^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:25^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A25&partner_id=top-sdk-php-20120816&sign=7B5D3C65723DB551F3547F13FEE18ED8^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:26^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A26&partner_id=top-sdk-php-20120816&sign=B657052DFE6CFD2320E2647046EE4884^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:27^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A27&partner_id=top-sdk-php-20120816&sign=6B48A06D4FEA48B8EC2D9BD7AD7A78A0^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:29^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A29&partner_id=top-sdk-php-20120816&sign=5538EB3CC4D39583DE6FB18AE276AA89^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:30^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A30&partner_id=top-sdk-php-20120816&sign=A29943503E100E240B2D301E06593D75^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:31^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A31&partner_id=top-sdk-php-20120816&sign=2A9DAEBD5B0ECD79841A97439D248A66^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:32^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A32&partner_id=top-sdk-php-20120816&sign=04FBDB08E68ED6E800B1710667C9CA3C^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:34^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A34&partner_id=top-sdk-php-20120816&sign=E1970BC6BAEFC4DCF38BC28EBE2EC580^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:35^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A35&partner_id=top-sdk-php-20120816&sign=9AC4EE51F08352CB28EB2F992F3818F2^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:36^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A36&partner_id=top-sdk-php-20120816&sign=1C28D530C1DFE79E264258050C036C98^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:37^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A37&partner_id=top-sdk-php-20120816&sign=6196FC8FEB5054321120F9C0424553FE^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:39^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A39&partner_id=top-sdk-php-20120816&sign=57CE9195390F80562001CB1BF4879063^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:40^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A40&partner_id=top-sdk-php-20120816&sign=A73A99B35D523B78511D452812AFE48C^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:41^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A41&partner_id=top-sdk-php-20120816&sign=33486A67D78E6E4445551745317304B7^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:42^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A42&partner_id=top-sdk-php-20120816&sign=93FEF27C1F072CB9D50D93CC9177322B^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:44^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A44&partner_id=top-sdk-php-20120816&sign=E47F161D5F5AD4C5759551D9A4413C33^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:45^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A45&partner_id=top-sdk-php-20120816&sign=EDBB2042A1B5B50DDC9D2384E03E3F8A^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:46^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A46&partner_id=top-sdk-php-20120816&sign=BD4BB1594D970DD509B81C689D5EFBE6^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:48^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A48&partner_id=top-sdk-php-20120816&sign=057A28454A583458B9B3B8C0FFDA62DC^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:49^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A49&partner_id=top-sdk-php-20120816&sign=5BA86D189CE92C644AB5BA74D4B78443^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:50^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A50&partner_id=top-sdk-php-20120816&sign=40434287F86D098A38BA3AA962CAB6A5^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:51^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A51&partner_id=top-sdk-php-20120816&sign=F34601ED7E7FCC18D00B7A8D1E0DC672^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:53^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A53&partner_id=top-sdk-php-20120816&sign=ED6CC011174272A9F8345F9F1724C8E1^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:54^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A54&partner_id=top-sdk-php-20120816&sign=52FDCDDD35F83D2553BA67E8F08B0BBC^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:55^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A55&partner_id=top-sdk-php-20120816&sign=DB9A90AF77E9B6E80E2475D2BF783E6C^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:56^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A56&partner_id=top-sdk-php-20120816&sign=7F774BAD72CB5E69E05C60007855078A^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:58^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A58&partner_id=top-sdk-php-20120816&sign=9BEDCB80D9DC9CEC2A8210E63515139D^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:06:59^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A06%3A59&partner_id=top-sdk-php-20120816&sign=4466C111969D16B58E80C08F443742CC^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:00^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A00&partner_id=top-sdk-php-20120816&sign=7F326F0D4BA707DC32192CBE4A228BDE^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:01^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A01&partner_id=top-sdk-php-20120816&sign=C55DF6C47165833FF52C031F71B55622^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:03^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A03&partner_id=top-sdk-php-20120816&sign=9AF934509AEA98A0713C8A4C7F75D5F0^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:04^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A04&partner_id=top-sdk-php-20120816&sign=3BDEB0962B0870C4B677CACE0EA35184^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:05^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A05&partner_id=top-sdk-php-20120816&sign=A5F48FCDEA7BE42B07049FB5B7679589^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:07^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A07&partner_id=top-sdk-php-20120816&sign=1764938F858A5C0AD2E099550C34C5BE^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:08^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A08&partner_id=top-sdk-php-20120816&sign=158C2ECE75B003FB22FD8BB6E82940BB^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:10^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A10&partner_id=top-sdk-php-20120816&sign=92311490E16B8BCA1D5B517C9989D76F^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:11^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A11&partner_id=top-sdk-php-20120816&sign=1A755B47599AB311BAFB41BE539B63CF^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:13^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A13&partner_id=top-sdk-php-20120816&sign=AE1BC463B5A85306BB5D633121682994^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:14^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A14&partner_id=top-sdk-php-20120816&sign=6D6A058E4FF92BD09FF1A4A9F3C9B0EF^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:15^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A15&partner_id=top-sdk-php-20120816&sign=74AC12C3B15E8641DAC5F53E25B3E7E7^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:17^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A17&partner_id=top-sdk-php-20120816&sign=041F6176BAAFEFFA662FBAA15C33F02B^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:18^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A18&partner_id=top-sdk-php-20120816&sign=8BB6E1DB5843D29EAEA79724C262E934^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:20^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A20&partner_id=top-sdk-php-20120816&sign=727DD0DC98C3436BBF281C6A46A08342^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:21^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A21&partner_id=top-sdk-php-20120816&sign=009024F86223A3666690C12380E9D599^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:23^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A23&partner_id=top-sdk-php-20120816&sign=7FF5B872EEDA860D4828D8E6795CA0B7^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:24^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A24&partner_id=top-sdk-php-20120816&sign=04D45B503773E2E0F4863F86A9139A3A^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:25^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A25&partner_id=top-sdk-php-20120816&sign=8FE0EE19822796304E97101C6CCC162F^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:27^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A27&partner_id=top-sdk-php-20120816&sign=6B28E94BF243669DBA4AD8734A16C159^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:28^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A28&partner_id=top-sdk-php-20120816&sign=094CEE9C739FCF8C5C3C1BD63D019D13^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:30^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A30&partner_id=top-sdk-php-20120816&sign=8261CC0F0EA6F208477EF83902463DE5^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:31^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A31&partner_id=top-sdk-php-20120816&sign=DB94775B30CC07902628CFAF1BC091D4^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:33^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A33&partner_id=top-sdk-php-20120816&sign=E90003E51D4563BA46C6C5B219B99471^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:34^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A34&partner_id=top-sdk-php-20120816&sign=B77BD47CC3F2156DD5F7438677E89960^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:35^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A35&partner_id=top-sdk-php-20120816&sign=AAAFC61F8B398F65F55564FBD00A511C^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:37^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A37&partner_id=top-sdk-php-20120816&sign=F669B73FA713B29435EC3CD4BBD889EB^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
2013-06-30 10:07:38^_^taobao.taobaoke.report.get^_^^_^127.0.0.1^_^WINNT^_^top-sdk-php-20120816^_^http://gw.api.taobao.com/router/rest?app_key=&v=2.0&format=xml&sign_method=md5&method=taobao.taobaoke.report.get&timestamp=2013-06-30+10%3A07%3A38&partner_id=top-sdk-php-20120816&sign=B2941F00653721DE40D31ACC81ABD584^_^HTTP_ERROR_0^_^Could not resolve host: gw.api.taobao.com; Host not found
